-4.5825,-7.7445,-0.0064167
-3.9735,-7.7445,-2.3021
-3.9295,-8.0268,-2.2763
-4.5317,-8.0268,-0.0064167
-4.064,-8.0268,-2.3552
-4.6871,-8.0268,-0.0064167
-4.2527,-7.7445,-2.466
-4.9052,-7.7445,-0.0064167
-2.3605,-7.7445,-3.915
-2.3347,-8.0268,-3.8711
-2.4137,-8.0268,-4.0055
-2.5245,-7.7445,-4.1942
-0.064933,-7.7445,-4.5241
-0.064933,-8.0268,-4.4733
-0.064933,-8.0268,-4.6286
-0.064933,-7.7445,-4.8467
2.3598,-7.7445,-3.915
2.2431,-8.0268,-3.8711
2.2886,-8.0268,-4.0055
2.3947,-7.7445,-4.1942
3.9082,-7.7445,-2.3021
3.8188,-8.0268,-2.2762
3.9365,-8.0268,-2.3552
4.1228,-7.7445,-2.466
4.4527,-7.7445,-0.0064167
4.4019,-8.0268,-0.0064167
4.5573,-8.0268,-0.0064167
4.7754,-7.7445,-0.0064167
3.8437,-7.7445,2.2892
3.7997,-8.0268,2.2634
3.9341,-8.0268,2.3423
4.1228,-7.7445,2.4531
2.2307,-7.7445,3.9021
2.2049,-8.0268,3.8582
2.2838,-8.0268,3.9926
2.3947,-7.7445,4.1813
-0.064933,-7.7445,4.5112
-0.064933,-8.0268,4.4604
-0.064933,-8.0268,4.6157
-0.064933,-7.7445,4.8339
-2.3605,-7.7445,3.9021
-2.3347,-8.0268,3.8582
-2.4137,-8.0268,3.9926
-2.5245,-7.7445,4.1813
-3.9735,-7.7445,2.2892
-3.9295,-8.0268,2.2634
-4.064,-8.0268,2.3423
-4.2527,-7.7445,2.4531
-4.9248,-6.0594,-2.8608
-5.6821,-6.0594,-0.0064167
-5.4418,-4.428,-3.1644
-6.2796,-4.428,-0.0064167
-5.6486,-2.9042,-3.2859
-6.5187,-2.9042,-0.0064167
-2.9193,-6.0594,-4.8663
-3.2229,-4.428,-5.3833
-3.3444,-2.9042,-5.5901
-0.064933,-6.0594,-5.6236
-0.064933,-4.428,-6.2212
-0.064933,-2.9042,-6.4602
2.7894,-6.0594,-4.8663
3.0931,-4.428,-5.3833
3.2145,-2.9042,-5.5901
4.795,-6.0594,-2.8608
5.312,-4.428,-3.1644
5.5188,-2.9042,-3.2859
5.5522,-6.0594,-0.0064167
6.1498,-4.428,-0.0064167
6.3888,-2.9042,-0.0064167
4.795,-6.0594,2.8479
5.312,-4.428,3.1516
5.5188,-2.9042,3.273
2.7894,-6.0594,4.8534
3.0931,-4.428,5.3704
3.2145,-2.9042,5.5772
-0.064933,-6.0594,5.6107
-0.064933,-4.428,6.2083
-0.064933,-2.9042,6.4473
