-20.899,-4.7139,3.5217
-20.008,-4.78,3.9964
-21.117,-4.6575,3.9938
-0.062394,-14.047,5.9767
-1.6189,-14.238,6.2062
0.36989,-14.725,6.5656
-4.1066,-4.7399,14.262
-3.9816,-4.9008,14.318
-3.8214,-4.6956,14.259
-7.7224,-7.6742,2.8948
-7.7136,-7.5229,2.3138
-5.8777,-8.0342,0.3085
-9.3372,31.515,3.3689
-8.9381,30.386,3.4904
-7.2121,31.946,3.467
2.8824,25.475,8.3968
2.3811,25.935,7.7936
2.9548,25.535,7.7402
6.5025,26.043,3.8909
7.3421,26.929,3.7243
6.4412,27.027,3.8449
3.5781,24.832,10.911
3.5772,24.503,10.731
3.9502,24.597,10.649
9.1665,42.522,3.6763
12.696,43.406,3.315
9.7785,44.81,3.1565
3.6562,-18.891,-11.526
3.4048,-19.913,-10.851
4.0578,-17.283,-10.651
0.581,25.081,4.2644
-0.0046333,25.322,3.8277
0.34737,24.587,3.8998
-15.005,-29.174,12.981
-14.904,-29.404,12.939
-14.837,-29.33,13.183
-4.3127,-6.2021,11.367
-4.4873,-6.1888,11.441
-4.4443,-5.9242,11.189
-4.3406,-6.3046,11.507
-4.2273,-6.3259,11.663
-4.4887,-6.2681,11.657
15.076,19.028,4.4218
14.648,18.81,4.3082
14.808,18.107,4.2918
5.3621,25.724,5.2592
5.5631,25.286,4.8954
5.8053,26.294,4.6314
-7.3743,-26.834,-4.8512
-6.132,-26.609,-5.6416
-8.8903,-28.325,-4.8763
2.8284,-12.247,-9.4876
3.2198,-11.19,-8.483
2.098,-10.148,-7.7992
-20.051,17.364,3.7725
-20.19,16.713,3.8756
-18.705,17.272,3.82
24.826,0.88667,6.5754
23.483,-0.019752,6.2723
23.832,-1.4315,6.516
1.9149,26.215,8.3911
1.7236,26.561,7.6103
4.4527,-8.3033,-6.6894
4.3804,-7.8706,-6.3617
-24.699,32.567,3.2762
-23.519,29.188,3.2718
-23.416,32.844,3.0877
-4.4897,-5.4846,10.622
-4.6453,-5.3478,10.52
-4.4144,-5.2541,10.029
-18.94,-32.478,9.2323
-18.84,-31.99,9.9343
-18.211,-31.75,8.4508
13.162,8.1722,4.4438
14.441,8.6593,4.4198
13.931,9.7464,4.3799
1.9101,25.146,10.377
1.6429,25.559,10.166
1.7259,25.597,9.9137
-10.363,-22.897,6.4536
-9.3668,-22.881,5.4023
-10.228,-23.471,5.8842
16.067,17.722,4.6991
6.5168,33.308,6.8355
6.6793,32.368,6.3599
7.4483,36.15,5.3754
3.7835,25.017,9.5124
4.0805,25.091,9.6259
4.0584,24.708,10.008
3.7814,22.944,4.0943
3.6192,22.62,3.9296
4.6695,22.746,3.8713
5.0412,24.951,5.3861
4.4723,24.773,5.7866
4.9967,24.41,5.0972
-12.622,-7.3535,5.0777
-13.041,-5.9204,5.0144
-13.626,-7.3703,5.0948
1.29,26.777,8.9532
1.7503,26.036,9.3121
-22.324,-4.1833,4.5752
-21.046,-4.5008,4.3258
-20.351,-4.2288,4.588
-19.188,-4.8024,4.2817
5.2845,8.7466,5.2367
5.6185,8.9039,5.2706
5.7462,8.6699,5.7076
-12.546,38.468,3.0881
-13.328,39.158,2.9592
-14.834,38.251,3.0233
-17.725,46.435,2.6546
-21.011,43.349,2.7285
-18.212,43.311,2.6931
-15.894,52.075,2.3611
-19.295,52.786,2.4173
-22.887,43.787,2.7119
-21.366,39.312,2.8138
-31.186,20.455,3.613
-32.992,20.577,3.5396
-33.685,18.545,3.6082
-27.059,24.349,3.4843
-28.373,24.877,3.3758
-27.37,22.225,3.573
-25.426,9.9188,4.0789
-24.789,10.918,4.0524
-25.718,11.424,4.0515
-4.9176,-5.4249,13.244
-4.763,-5.6759,13.254
-4.8318,-5.5636,13.52
-9.3159,10.273,4.2063
-10.786,10.502,4.1716
-9.5513,8.9604,4.2867
-34.74,11.156,3.909
-35.925,13.189,3.7809
-35.336,10.035,3.8575
-34.422,14.94,3.7418
-26.777,30.717,3.2094
-26.083,29.21,3.2075
-26.051,7.0246,4.1898
-26.46,9.3463,4.1187
-28.899,8.1564,4.1513
-11.781,21.732,3.7109
-13.303,19.827,3.845
-11.472,20.298,3.7999
-31.087,17.372,3.6092
-31.309,15.884,3.7583
-29.071,17.177,3.6717
5.5485,-7.3808,-5.9739
5.1291,-7.2465,-5.8581
5.1844,-7.8054,-6.3477
-12.581,-7.7018,5.005
-13.022,-7.6477,5.0663
-12.976,-7.937,4.88
-4.4318,-3.8216,9.8318
-4.1978,-3.9642,9.8045
-4.2886,-4.024,9.1839
-3.899,-5.091,8.2848
-4.0804,-5.29,8.2797
-4.1793,-5.3858,8.0157
-19.817,18.462,3.7363
-20.85,18.877,3.7741
-21.629,17.806,3.8087
-24.629,8.5499,4.2067
-24.635,9.4075,4.0458
-28.269,9.8342,4.058
-26.628,11.071,4.0537
-19.833,7.6023,4.2775
-19.503,5.853,4.3683
-17.352,5.3461,4.3683
-24.504,5.2778,4.2589
-26.204,5.5071,4.2364
-25.566,-1.7986,4.7184
-24.876,-3.2934,4.7573
-22.928,-2.4483,4.7289
-10.055,-18.511,7.5399
-10.91,-18.706,8.4592
-11.668,-17.936,9.5644
-21.621,3.443,4.4852
-21.605,1.7085,4.583
-20.289,2.2239,4.5752
-13.642,-18.435,11.918
-13.885,-18.738,12.097
-13.381,-18.78,11.978
-16.652,-26.981,11.606
-16.896,-26.442,11.925
-16.398,-26.481,11.26
-17.651,-32.225,6.1526
-16.902,-30.948,6.7262
-16.517,-31.335,5.1601
-15.658,-29.241,12.255
-15.801,-29.59,12.198
-15.22,-29.732,12.525
-3.9441,-3.4748,13.097
-4.0763,-3.2214,12.452
-4.2907,-3.5163,13.255
-17.175,-26.132,12.34
-16.64,-26.147,11.761
-10.829,-15.318,9.7969
-10.806,-15.451,10.049
-10.469,-15.262,9.6639
-7.3866,-22.17,3.4021
-7.6451,-21.932,4.0138
-6.8876,-21.82,3.1406
-7.4361,-22.44,2.8809
-6.7361,-21.962,2.6477
-12.386,-17.69,10.381
-12.945,-17.856,10.869
-12.749,-17.558,10.854
2.8994,24.254,10.497
3.3569,24.245,10.525
3.1489,24.476,10.75
2.4598,24.436,10.385
2.4535,24.666,9.992
2.7821,24.409,10.137
-6.3221,28.58,3.6258
-7.7352,28.98,3.6323
-6.6437,27.538,3.6416
-8.6359,29.038,3.565
-7.562,30.322,3.6444
12.968,16.189,4.1393
12.665,16.642,4.0709
12.02,15.683,4.1467
5.7687,28.782,7.2209
5.3091,27.674,8.9095
5.1617,27.092,8.4315
3.0123,25.263,11.454
3.2514,25.072,11.25
3.4197,25.203,11.465
3.9798,25.224,11.299
3.7947,25.422,11.587
3.7776,25.177,11.429
12.377,17.465,4.0299
11.859,17.415,4.0126
3.8449,24.233,5.7783
3.5023,24.675,6.2671
3.2776,24.362,5.9815
4.3837,13.989,4.1059
5.1495,14.08,4.1834
5.0443,14.612,4.06
3.421,25.484,7.5527
3.4907,25.476,8.0614
3.2379,25.408,8.1979
-1.6327,35.338,3.2019
-1.1925,35.246,3.2418
-1.1182,36.251,3.4771
0.36889,29.64,4.1741
0.51057,29.07,4.5924
0.22245,30.227,4.3348
-0.29817,30.015,3.5134
-0.60809,28.96,3.5338
-0.012847,29.275,3.6273
-5.5284,27.781,3.6389
-5.5041,26.004,3.6664
-6.5649,25.701,3.6552
-7.8542,27.415,3.6625
7.0265,15.662,4.0871
7.5419,16.597,4.0273
5.3078,16.11,4.0056
0.12983,26.73,4.0286
0.45307,25.795,4.3475
0.68839,26.054,4.8343
-0.63659,25.3,3.6854
-0.57334,26.443,3.6266
4.2919,24.316,5.5893
3.8997,24.793,6.2292
-6.3827,30.647,3.6227
-6.7093,29.919,3.6712
-5.9113,29.43,3.5361
16.009,7.0042,4.5118
14.721,7.2035,4.4824
14.771,6.1227,4.5045
-12.005,18.488,3.8988
-12.256,19.6,3.9206
-13.691,18.77,3.9212
3.5369,-17.032,8.3653
3.503,-18.523,9.4211
8.485,-15.326,7.7797
10.419,-11.211,5.763
12.875,-9.8711,5.6537
12.2,-8.8227,5.2101
-3.521,-5.9974,11.814
-3.4962,-6.1137,11.625
-3.2912,-6.0363,11.696
-3.5033,-5.7469,11.993
-3.1324,-5.8672,11.824
-3.8287,-7.2657,5.5156
-3.355,-7.108,5.6271
-3.6759,-7.2257,5.8944
1.7645,-10.705,5.3338
1.4101,-12.336,5.4424
2.6615,-11.322,5.2437
-9.2607,-7.2284,3.1449
-10.46,-7.2242,2.8298
-9.1582,-7.1734,2.7075
-3.099,34.596,3.2391
-3.2628,31.459,3.4083
-1.6108,33.397,3.2987
-5.0733,33.411,3.3703
-9.0553,34.201,3.262
-6.6311,34.043,3.3265
-14.381,31.243,3.4434
-14.241,30.264,3.4558
-13.471,32.091,3.29
-10.357,29.617,3.5026
-16.923,0.19472,4.7914
-18.09,1.0862,4.6947
-17.833,-0.03267,4.7514
-5.2335,7.0604,4.4247
-5.3451,7.7721,4.3693
-6.3833,6.9053,4.4401
-26.786,15.385,3.8036
-25.682,16.575,3.7186
-26.879,17.64,3.7669
-26.024,23.646,3.4659
-23.624,25.763,3.4154
-20.356,21.385,3.741
-21.877,19.917,3.734
-20.091,20.368,3.6694
-5.7607,2.551,4.6284
-4.7415,3.6061,4.5906
-6.5967,4.0163,4.562
-25.516,21.531,3.6221
-26.761,18.974,3.6558
-26.116,20.286,3.5869
-28.017,20.047,3.5782
-21.793,22.045,3.7549
-22.741,22.899,3.6135
-22.999,21.672,3.6928
-23.931,20.969,3.6298
-23.151,20.809,3.5842
-4.9464,-3.997,10.679
-5.0683,-4.2669,10.801
-5.014,-3.8882,11.563
-9.9371,8.0677,4.2833
-10.617,9.4541,4.2194
-21.774,5.6279,4.3155
-22.732,7.3111,4.3452
-23.155,4.5204,4.3937
-4.4224,-3.2239,11.972
-4.7627,-3.6582,11.189
-4.9282,-3.7158,12.459
-4.0677,-5.856,12.04
-4.2712,-5.7218,12.127
-4.2865,-5.9793,11.993
-3.9069,-3.8118,13.845
-3.6817,-3.7848,13.73
-3.8174,-3.6218,13.555
9.6002,-7.458,5.0877
11.827,-7.6454,5.1142
10.869,-5.6421,5.1359
-12.135,-7.611,5.0328
-11.577,-7.4124,5.1025
-1.8177,-5.3689,5.6516
-1.8077,-5.2805,5.9138
-1.9676,-5.5755,5.9894
-6.8067,-15.397,6.0341
-7.4615,-15.525,6.7007
-6.8464,-15.287,6.4194
-11.631,-24.727,6.2381
-12.325,-24.948,7.0077
-11.068,-23.747,6.5836
-13.807,7.8325,4.2528
-15.397,8.2904,4.2421
-15.036,6.9016,4.2245
-15.115,6.3533,4.3265
-13.356,7.1756,4.286
-29.949,13.235,3.8914
-28.104,13.07,3.8315
-29.139,14.35,3.8215
-9.9416,-15.751,8.4268
-10.022,-15.524,8.5859
-9.6418,-15.515,8.3687
-12.151,-17.516,11.248
-11.778,-18.362,11.439
-11.588,-16.933,10.879
7.591,20.377,3.8652
7.8554,21.974,3.867
6.7774,21.538,3.8583
-10.737,-15.86,9.2137
-10.863,-15.525,9.5123
-10.397,-15.428,9.0144
-10.62,-24.052,5.5738
-9.7066,-24.811,2.2012
-9.7757,-24.627,2.8316
-8.5486,-23.646,2.6783
-3.2191,-3.2643,11.545
-3.5238,-3.0456,11.504
-3.4915,-3.0255,11.676
-3.4668,-3.1495,11.848
-3.7571,-2.9921,11.72
-3.7483,-3.1194,12.023
-14.909,-29.683,12.829
-14.859,-29.869,12.973
-14.793,-29.602,13.131
-16.459,-28.865,10.923
-16.212,-28.717,11.22
-16.331,-28.428,10.709
-16.666,-28.774,10.378
-16.819,-29.164,10.834
-6.3228,-21.466,2.5585
-6.0584,-20.175,2.7483
-5.9916,-21.08,2.0011
-20.604,-24.037,16.792
-20.731,-24.002,16.946
-20.159,-24.229,16.566
-14.979,-29.956,13.505
-15.132,-30.284,13.463
-15.317,-29.827,13.853
-20.329,-25.819,15.927
-20.243,-25.455,15.94
-20.135,-25.575,15.734
-20.19,-25.63,16.218
-20.296,-25.553,16.089
-20.304,-25.791,16.069
-8.0812,-21.258,4.7804
-7.6385,-19.978,4.6208
-6.7983,-20.493,3.6326
-15.299,-23.346,11.356
-15.658,-23.938,11.513
-15.74,-22.858,12.174
-5.4851,-21.914,-0.20562
-4.8606,-20.851,-0.029616
-2.9628,-21.042,-2.6056
-8.1316,-22.894,3.2917
7.2747,-7.5853,5.1323
7.9055,-6.6754,5.115
6.4244,-6.5319,5.1187
11.739,21.059,3.955
11.326,20.499,3.9376
12.889,19.569,4.0615
1.5432,24.47,5.2289
1.2529,24.151,4.604
1.6766,23.893,4.8166
2.7686,19.42,3.9273
1.2048,19.485,3.911
2.0037,18.042,3.9526
10.636,15.15,5.0666
10.872,14.638,5.3879
10.949,14.66,5.0218
1.2438,23.957,4.132
1.1887,23.818,3.9067
1.4588,23.447,3.8878
1.0099,23.281,3.8157
0.76934,23.962,3.8503
0.17189,24.098,3.8021
0.92184,24.41,4.3735
0.74885,24.405,4.0683
2.6878,25.656,7.4678
2.1471,26.158,7.1201
3.6702,25.61,7.116
3.255,25.298,6.9698
2.7449,22.519,3.8601
3.1443,22.827,4.0267
2.6508,22.957,4.0096
4.7257,23.686,4.7367
4.7052,24.11,5.1129
4.4677,23.717,5.002
-0.76406,22.882,3.7999
1.2941,22.002,3.8242
10.449,14.741,6.9641
10.215,14.797,6.7515
10.477,14.522,7.4919
3.573,25.308,6.7006
-17.827,18.769,3.7126
-18.405,19.958,3.6737
0.2219,20.692,3.8948
-4.4954,-5.7663,12.667
-4.3056,-5.8008,12.648
-4.4159,-5.8862,12.989
-4.5484,-12.517,4.1946
-4.5525,-12.337,4.643
-4.6336,-11.323,4.2063
13.071,15.031,4.1193
13.021,15.629,4.1406
12.563,-4.7654,5.2704
13.454,-5.6104,5.2624
14.381,-4.4594,5.3718
10.115,12.756,8.9346
10.419,13.016,8.95
10.012,13.02,8.7683
9.7146,14.402,7.2849
9.4322,13.851,7.5596
10.112,14.313,7.8504
3.1777,23.261,4.6757
3.2832,23.455,4.9862
2.7311,23.428,4.8812
1.4306,12.632,4.1545
1.1272,14.163,4.093
-0.12715,12.794,4.1869
2.6036,11.465,4.2829
1.525,10.472,4.3468
2.4823,10.419,4.4259
-1.7818,-5.3623,5.0648
-1.8736,-5.6789,5.0935
-1.6936,-5.6589,5.0209
-4.5601,-5.9738,11.975
-4.3865,-6.2126,11.86
2.6231,-7.1796,-4.2208
2.9598,-7.3151,-4.8329
4.3637,-6.9515,-5.0336
-3.0017,-5.0104,12.046
-3.0576,-5.4117,12.032
-2.7127,-5.2284,11.939
2.5846,-10.074,5.2983
0.92437,-9.6652,5.2899
0.41555,-9.3082,-0.41103
0.033275,-8.9599,-0.41352
0.83862,-8.5022,-1.0143
5.4343,-8.0917,-6.1014
3.8475,-15.788,-7.8232
3.3088,-15.272,-6.7149
4.573,-13.64,-8.2869
-2.9875,17.438,4.0447
-3.1211,16.544,4.0722
-2.1604,17.49,3.9831
-8.7851,23.36,3.7171
-6.7822,22.771,3.7562
-7.9028,24.967,3.6584
-7.7586,19.786,3.8747
-9.8919,19.195,3.8539
-8.8861,18.134,3.9493
-10.832,18.638,3.9255
-7.8109,16.016,4.0001
-8.916,15.37,4.1197
-8.2272,14.68,4.0464
-8.5877,11.613,4.1914
-7.901,13.461,4.1213
-9.8601,14.269,4.1044
-9.9081,21.595,3.7225
-10.563,21.369,3.7686
-12.352,17.075,3.8769
-11.696,16.14,3.911
-11.694,17.19,3.8399
-12.563,15.91,3.9776
-15.371,19.313,3.7863
-22.25,18.691,3.683
-23.316,18.231,3.7348
-28.527,15.452,3.726
-30.273,16.111,3.7584
-6.7564,10.254,4.2832
-13.506,11.291,4.1398
-14.657,10.09,4.2414
-12.336,9.209,4.3031
-4.2902,7.2452,4.4332
-5.4124,11.857,4.2078
-5.3087,8.5543,4.3672
-4.2091,-5.1632,8.7821
-9.9055,11.65,4.1544
-10.517,11.181,4.0863
-8.3976,9.3961,4.319
-8.9507,9.3995,4.3305
-8.8681,7.959,4.3695
-4.4312,-5.6452,12.201
-4.5895,-5.5801,12.109
-4.4602,-5.7849,12.054
-15.513,9.6756,4.2323
-17.27,10.506,4.0985
-3.6546,-3.167,11.232
-3.6662,-2.9951,11.463
-18.283,9.9771,4.2383
-18.731,10.71,4.3055
-19.409,9.7261,4.3272
-3.5438,-3.4887,12.539
-3.6979,-3.4346,12.799
-3.3981,-3.6145,12.968
-13.55,5.1439,4.4652
-12.552,6.758,4.3403
-15.854,0.68501,4.6113
-14.884,1.1898,4.5128
-15.795,1.2973,4.542
-14.687,4.636,4.391
-14,2.6719,4.4873
-13.248,3.9675,4.4939
-15.839,3.8163,4.4394
-20.676,5.1,4.3843
-21.255,6.919,4.3419
-14.9,2.4935,4.5384
-4.3789,-4.0912,8.7063
-4.4633,-4.0325,8.3999
-4.5102,-4.0183,8.8329
-3.8442,-3.5379,10.806
-3.4904,-3.6276,10.964
-3.842,-3.8534,10.5
-4.363,-5.1318,9.209
-4.4678,-5.0824,9.4054
-4.5561,-5.0061,9.126
-3.4121,-4.7639,10.577
-3.4514,-4.9657,10.681
-3.8199,-5.0452,10.164
-4.1683,-5.9148,11.153
-4.3751,-5.6849,10.93
-5.0259,-7.3611,5.2512
-4.8288,-7.3226,5.408
-5.0888,-7.2659,5.4291
-2.7827,-4.5546,11.189
-2.4702,-4.8027,11.476
-2.6828,-4.9671,11.325
7.8106,-1.3822,4.9241
7.0473,-1.6688,4.9499
8.971,-2.1406,4.9747
-10.084,-7.494,4.7683
-9.9317,-7.4165,5.0565
-10.177,-7.2046,5.0361
-9.7039,-7.5519,5.0847
-9.4495,-7.7126,4.9203
-9.4894,-7.4519,5.1426
-23.632,11.719,4.1494
-24.841,12.416,4.0999
-24.017,10.937,4.1394
-16.792,-6.7871,4.8241
-17.029,-6.474,4.4903
-16.722,-6.9855,4.7216
-16.34,-1.784,4.7448
-17.756,-1.4712,4.7276
-17.65,-3.1371,4.75
-15.596,-7.8946,4.9164
-15.221,-8.0738,4.72
-15.175,-8.1614,4.9003
-3.9844,-5.2243,14.259
-4.08,-5.3145,14.104
-3.8436,-5.1026,14.042
-16.128,-5.792,4.9926
-15.543,-5.0242,5.0255
-16.712,-3.9756,4.8273
-17.246,-5.2044,4.8522
-4.6924,-5.6777,12.81
-4.6091,-5.616,12.453
-9.0442,-19.398,6.1372
-8.5224,-19.869,5.4791
-10.235,-20.261,7.1023
-15.419,-22.219,12.247
-15.306,-22.195,12.026
-15.566,-22.396,12.176
-3.1696,-3.7564,12.829
-3.3525,-3.7399,13.191
-14.207,-18.991,11.916
-13.989,-19.051,11.517
-13.992,-19.407,11.631
-12.758,-21.719,9.1029
-12.518,-21.85,8.7552
-13.589,-22.395,9.8072
-13.532,-21.92,10.005
-16.14,-28.027,11.442
-16.305,-27.606,11.381
-16.29,-27.651,10.857
-16.382,-27.658,12.14
-16.124,-27.987,12.01
-16.08,-28.195,12.511
-20.327,-26.217,15.776
-20.291,-26.189,15.647
-20.246,-26.615,15.471
-20.59,-24.332,16.702
-20.697,-24.228,16.87
-20.815,-24.091,16.978
-14.955,-30.178,13.119
-14.847,-29.871,13.343
-15.358,-30.507,12.852
-15.228,-30.662,13.133
-15.044,-30.366,13.027
-16.623,-30.443,7.0277
-17.27,-31.168,7.3277
-19.474,-33.583,8.1021
-19.441,-33.369,8.6601
-18.985,-33.014,8.0816
-18.194,-30.922,10.113
-18.742,-31.418,10.722
-18.523,-30.929,11.048
-11.05,-24.915,4.9079
-9.5145,-24.266,3.2976
-18.63,-33.29,6.0491
-17.811,-32.83,5.024
-18.871,-33.618,6.0549
-17.629,-33.018,4.0865
-15.975,-31.769,3.0091
13.599,17.058,4.0904
10.669,14.594,7.0563
10.729,14.688,6.2925
7.2147,14.841,4.6383
8.0009,15.74,4.224
6.9933,15.314,4.1969
10.602,14.973,5.5804
1.0035,24.631,4.8279
0.70322,25.164,4.6375
8.8752,21.694,3.8666
8.8278,19.827,3.9301
4.8552,17.143,4.0294
5.8663,17.097,4.0215
4.8303,18.059,3.9874
1.9252,23.485,4.1205
1.8573,23.62,4.4435
2.6531,23.182,4.2459
3.1263,25.038,6.6575
2.7517,25.425,6.988
2.232,25.366,6.3006
2.7647,25.112,6.6053
2.3808,25.604,6.6679
10.077,16.257,4.1485
10.646,16.443,4.0924
9.1256,16.516,4.0694
8.8259,16.684,4.0332
9.195,17.467,4.0373
1.9418,22.998,3.8145
1.6647,21.07,3.8896
2.65,21.533,3.8169
-2.0367,14.605,4.062
-3.278,14.895,4.0711
-2.3491,14.022,4.1277
2.3216,20.613,3.893
1.4451,20.39,3.9245
8.8387,15.635,4.6559
9.2245,15.928,4.4424
8.7583,16.213,4.125
9.6713,15.778,4.627
9.9404,16.073,4.2778
9.4338,16.219,4.1997
-4.2272,-2.1876,5.9118
-4.5123,-2.1887,6.0226
-4.2786,-2.5483,6.3233
8.62,0.84872,4.8491
8.3879,1.3275,4.7817
7.5703,1.1383,4.8406
-0.042107,15.366,4.1601
-0.63786,15.681,4.1472
-0.81402,14.743,4.2224
-5.966,20.476,3.8704
-3.6785,21.385,3.8392
0.77734,15.241,4.0575
0.089989,14.491,4.1844
-9.1656,17.298,3.9826
-1.6928,13.899,4.1792
-1.5755,15.432,4.0669
-3.0412,15.822,3.9936
-7.6105,7.8454,4.3792
-6.6255,6.1311,4.4446
16.619,1.8626,5.7807
15.202,2.377,5.7359
14.717,1.3066,5.5953
12.063,12.37,6.6492
12.13,12.09,6.5503
12.052,12.371,6.2148
13.599,5.4325,4.5825
13.749,6.0139,4.5157
13.29,6.0489,4.6308
3.9824,10.355,6.0141
3.7794,9.7408,6.1486
4.1659,9.3327,7.1759
3.554,23.867,5.3255
3.9826,24.1,5.4618
12.906,12.358,4.3481
13.218,12.648,4.2466
13.019,13.332,4.2352
6.7664,9.0367,5.6576
7.0008,9.4752,5.9764
6.9427,9.0144,6.1136
-3.5808,4.881,4.5212
-3.4737,3.742,4.5535
-2.6754,3.4787,4.6682
4.0888,8.4648,7.4881
4.4053,8.4834,7.6342
4.2466,8.7082,7.6837
4.7882,8.5783,7.5906
4.5787,8.2464,7.3796
1.8642,11.604,4.2442
2.8585,12.49,4.1931
-2.5817,-3.9784,11.454
-2.8639,-3.6229,11.47
-2.6955,-3.8675,11.696
-3.0758,-3.4552,11.749
2.4909,-6.2742,5.0874
2.5733,-6.9654,5.1005
3.1692,-7.5668,5.144
-3.4784,-6.0625,11.436
-3.8229,-6.2509,11.561
-2.89,-4.6658,12.01
-2.9609,-4.321,12.031
-3.078,-4.5029,12.168
-2.963,-4.2608,12.637
-3.0823,-4.2791,12.246
-3.131,-4.0072,12.25
-3.4459,-5.5627,13.18
-3.8772,-5.8058,13.143
-3.605,-5.6031,12.782
-4.0785,-3.0348,11.883
-3.9984,-3.0197,11.592
-4.2435,-6.5149,6.855
-4.5386,-6.5882,6.5766
-4.1388,-6.6979,6.5722
-4.2743,-7.4289,5.183
-4.2124,-7.7799,5.1411
-3.8179,-7.4699,5.1108
-4.2206,-5.7987,13.625
-4.0727,-5.8228,13.465
-4.0779,-5.6578,13.64
1.458,-9.4557,-1.3665
1.2789,-8.7182,-1.1214
2.2338,-8.3365,-1.8936
2.7949,-9.0049,-2.5663
-11.053,15.486,4.0042
-5.3579,17.183,3.9783
-5.5467,15.859,4.039
-4.4067,16.433,4.0074
-7.1768,16.401,3.9003
-6.4547,15.09,4.041
-6.532,16.102,3.9251
-8.2054,6.6173,4.4217
-9.4012,3.5724,4.5438
-12.311,8.0611,4.3359
-11.534,8.0437,4.2561
-11.968,4.0787,4.5045
-12.744,4.6389,4.5023
-18.368,11.443,4.1186
-17.948,13.227,4.0138
-3.4283,-7.259,5.1215
-3.6803,-7.2667,5.2206
-5.1365,-4.0997,12.408
-5.1326,-4.1452,13.024
-3.7745,-6.3235,6.9383
-3.5899,-6.4135,6.6912
-3.2215,-6.0961,6.8517
-3.1158,-5.1546,13.176
-2.9769,-4.7152,12.913
-3.0557,-4.9804,13.331
-3.0518,-4.8627,13.517
-3.1877,-5.2146,13.509
-7.095,-3.3118,5.5214
-6.7004,-2.7657,5.5519
-7.4883,-2.7104,5.0549
-6.4578,-6.8609,5.1908
-6.9426,-6.6004,5.1223
-6.3002,-7.3477,5.1428
-5.289,-2.1052,5.4452
-4.9474,-2.0188,5.2447
-5.2353,-1.9239,5.1101
-7.3315,-5.8635,5.1244
-7.0257,-6.0599,5.2314
-7.228,-5.6812,5.2102
-4.0084,-5.1585,7.8903
-3.8896,-5.0455,7.7394
-3.8471,-4.9874,7.9467
-3.6162,-4.7903,7.9907
-3.7056,-4.7033,8.4318
-4.8153,-7.4707,5.1931
-5.0886,-7.51,5.1727
-4.8033,-8.0582,5.1689
-2.9193,-2.5248,5.3225
-2.6276,-2.7723,5.4586
-2.6305,-2.6647,5.0132
-1.743,-4.7802,5.5981
-1.7495,-5.004,5.8567
-5.9995,-7.1638,5.1844
-5.9987,-6.98,5.3017
-6.2888,-6.7908,5.3158
-14.021,-18.656,11.99
-14.184,-18.819,12.07
-11.148,-7.5346,5.068
-10.82,-7.5379,4.9334
-10.862,-7.2775,5.0509
-13.31,-7.8752,4.9979
-13.618,-7.7436,5.0971
-13.788,-8.0071,5.0071
-14.852,-8.1257,5.0411
-15.276,-8.0163,5.0465
-14.102,-20.982,11.401
-14.248,-21.222,11.249
-14.381,-21.451,11.618
-14.358,-22.843,10.612
-14.148,-22.118,10.72
-16.652,-24.957,12.592
-16.308,-24.97,12.174
-16.737,-25.29,12.481
-13.774,-20.02,11.522
-13.603,-20.013,11.703
-13.783,-19.685,11.612
-19.312,-24.376,16.026
-18.135,-24.508,15.656
-19.099,-24.345,15.717
10.529,15.839,4.2616
10.947,15.896,4.1682
6.6703,19.69,3.8912
-19.191,-32.297,11.169
-19.409,-32.673,10.772
-19.331,-32.766,11.083
-17.391,-29.641,11.017
-17.474,-29.625,10.799
-17.774,-29.968,11.097
-17.624,-29.799,10.575
-17.991,-30.148,10.936
-16.172,-30.617,12.437
-16.729,-29.812,11.753
-17.492,-30.52,11.792
-18.57,-31.581,11.61
-18.7,-32.01,11.573
-17.551,-31.255,12.009
8.9266,23.385,3.819
7.6945,22.971,3.8219
9.6798,22.427,3.846
7.7455,19.003,3.9196
10.202,15.33,5.2195
9.8169,15.387,5.1381
10.245,15.096,5.6894
10.87,15.163,4.692
4.1342,15.841,4.0315
3.2416,16.475,4.0033
5.4601,24.031,4.1486
5.3461,23.581,4.063
5.7497,23.984,3.9571
2.0909,24.485,5.7817
2.0974,24.172,5.3788
2.5467,24.246,5.7761
3.1333,24.085,5.6449
4.2747,20.055,3.7747
3.6187,19.224,3.9062
4.2374,18.512,3.9063
4.1758,23.963,5.2273
4.0215,23.655,5.0896
4.2055,23.453,4.8761
-2.3805,-4.0425,6.3983
-2.5343,-3.8094,6.5581
-2.5982,-3.9813,6.7877
0.94275,17.343,3.972
0.081381,17.698,3.9347
2.7588,13.562,4.14
3.5882,13.877,4.1011
3.7613,15.212,4.079
5.5474,9.3354,7.9483
5.8581,8.8531,7.5177
5.9599,9.1579,7.978
-2.2077,18.57,3.954
-1.5034,17.347,3.9741
-0.86626,17.648,3.9128
-1.2519,18.16,3.9131
-4.7795,19.099,3.9341
